"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
0.62,0.919,9,-2.845,1,0.0282,0.0266,0.456,0.62,0.911,130.043,audio_features,5GtNvWMtTosHLNddxi7WPW,spotify:track:5GtNvWMtTosHLNddxi7WPW,https://api.spotify.com/v1/tracks/5GtNvWMtTosHLNddxi7WPW,https://api.spotify.com/v1/audio-analysis/5GtNvWMtTosHLNddxi7WPW,300923,4
0.614,0.878,8,-3.468,0,0.0288,0.0474,0.102,0.155,0.813,125.005,audio_features,13xQzg3RkXXBsm2F8SUhfP,spotify:track:13xQzg3RkXXBsm2F8SUhfP,https://api.spotify.com/v1/tracks/13xQzg3RkXXBsm2F8SUhfP,https://api.spotify.com/v1/audio-analysis/13xQzg3RkXXBsm2F8SUhfP,313920,4
0.681,0.775,5,-4.381,0,0.0293,0.0615,0.0269,0.396,0.614,125.026,audio_features,7uTQZf70D8ZVjQKQNw5IwC,spotify:track:7uTQZf70D8ZVjQKQNw5IwC,https://api.spotify.com/v1/tracks/7uTQZf70D8ZVjQKQNw5IwC,https://api.spotify.com/v1/audio-analysis/7uTQZf70D8ZVjQKQNw5IwC,312960,4
0.65,0.81,1,-3.238,0,0.0291,0.164,0.000564,0.137,0.778,122.014,audio_features,2YoPPjxHfwnCPcYGtQSn1E,spotify:track:2YoPPjxHfwnCPcYGtQSn1E,https://api.spotify.com/v1/tracks/2YoPPjxHfwnCPcYGtQSn1E,https://api.spotify.com/v1/audio-analysis/2YoPPjxHfwnCPcYGtQSn1E,390000,4
0.692,0.829,9,-3.401,0,0.0298,0.108,0.0102,0.196,0.763,120.025,audio_features,5Q8ZLpH96BCq5OsGtId8SE,spotify:track:5Q8ZLpH96BCq5OsGtId8SE,https://api.spotify.com/v1/tracks/5Q8ZLpH96BCq5OsGtId8SE,https://api.spotify.com/v1/audio-analysis/5Q8ZLpH96BCq5OsGtId8SE,284000,4
0.671,0.918,11,-1.981,0,0.03,0.0715,0.0892,0.347,0.88,124.987,audio_features,5ffCTNATrtLHFsdj0sl0Hg,spotify:track:5ffCTNATrtLHFsdj0sl0Hg,https://api.spotify.com/v1/tracks/5ffCTNATrtLHFsdj0sl0Hg,https://api.spotify.com/v1/audio-analysis/5ffCTNATrtLHFsdj0sl0Hg,341760,4
0.691,0.916,8,-2.316,1,0.0282,0.0995,0.163,0.266,0.858,122.009,audio_features,65TINuHJA8UOMh0HEpeOvm,spotify:track:65TINuHJA8UOMh0HEpeOvm,https://api.spotify.com/v1/tracks/65TINuHJA8UOMh0HEpeOvm,https://api.spotify.com/v1/audio-analysis/65TINuHJA8UOMh0HEpeOvm,273443,4
0.704,0.737,6,-3.489,1,0.0258,0.182,0.00386,0.122,0.874,105.05,audio_features,0TeTGKJWJVwCO6WltM3yiD,spotify:track:0TeTGKJWJVwCO6WltM3yiD,https://api.spotify.com/v1/tracks/0TeTGKJWJVwCO6WltM3yiD,https://api.spotify.com/v1/audio-analysis/0TeTGKJWJVwCO6WltM3yiD,331429,4
0.711,0.847,2,-2.781,0,0.028,0.1,0.0049,0.187,0.827,123.046,audio_features,72Ga807zwPxPnHJTnx2G1g,spotify:track:72Ga807zwPxPnHJTnx2G1g,https://api.spotify.com/v1/tracks/72Ga807zwPxPnHJTnx2G1g,https://api.spotify.com/v1/audio-analysis/72Ga807zwPxPnHJTnx2G1g,333659,4
0.708,0.755,0,-4.449,0,0.028,0.128,0,0.165,0.922,120.004,audio_features,4iun0fiiStzAhX0VfvyyK8,spotify:track:4iun0fiiStzAhX0VfvyyK8,https://api.spotify.com/v1/tracks/4iun0fiiStzAhX0VfvyyK8,https://api.spotify.com/v1/audio-analysis/4iun0fiiStzAhX0VfvyyK8,308500,4
