"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
0.713,0.744,8,-5.947,1,0.0383,0.29,0.00131,0.115,0.938,136.272,audio_features,4DnuKMIk72sdKfDYZC0iFJ,spotify:track:4DnuKMIk72sdKfDYZC0iFJ,https://api.spotify.com/v1/tracks/4DnuKMIk72sdKfDYZC0iFJ,https://api.spotify.com/v1/audio-analysis/4DnuKMIk72sdKfDYZC0iFJ,244219,4
0.639,0.705,8,-6.365,1,0.0319,0.402,0.0124,0.104,0.654,139.696,audio_features,5LHGeGqM3Asgg9EoVeDHfO,spotify:track:5LHGeGqM3Asgg9EoVeDHfO,https://api.spotify.com/v1/tracks/5LHGeGqM3Asgg9EoVeDHfO,https://api.spotify.com/v1/audio-analysis/5LHGeGqM3Asgg9EoVeDHfO,245917,4
0.699,0.572,0,-9.384,0,0.0349,0.79,0.000494,0.203,0.879,122.029,audio_features,3swcq1r17hKzEJoU5PIvdi,spotify:track:3swcq1r17hKzEJoU5PIvdi,https://api.spotify.com/v1/tracks/3swcq1r17hKzEJoU5PIvdi,https://api.spotify.com/v1/audio-analysis/3swcq1r17hKzEJoU5PIvdi,255817,4
0.464,0.793,2,-6.613,0,0.0307,0.359,0.00187,0.0495,0.917,159.205,audio_features,4sCoARMXTayX7SFDD6jRFY,spotify:track:4sCoARMXTayX7SFDD6jRFY,https://api.spotify.com/v1/tracks/4sCoARMXTayX7SFDD6jRFY,https://api.spotify.com/v1/audio-analysis/4sCoARMXTayX7SFDD6jRFY,230844,4
0.744,0.547,3,-9.126,0,0.0347,0.515,0.00278,0.0631,0.893,129.092,audio_features,0I8W1twGqswGf6KGIt0Jwq,spotify:track:0I8W1twGqswGf6KGIt0Jwq,https://api.spotify.com/v1/tracks/0I8W1twGqswGf6KGIt0Jwq,https://api.spotify.com/v1/audio-analysis/0I8W1twGqswGf6KGIt0Jwq,259997,4
0.536,0.768,0,-6.143,1,0.0288,0.162,0.0000315,0.178,0.939,147.94,audio_features,6OvKROSwBT2K4LSTiJ0tQf,spotify:track:6OvKROSwBT2K4LSTiJ0tQf,https://api.spotify.com/v1/tracks/6OvKROSwBT2K4LSTiJ0tQf,https://api.spotify.com/v1/audio-analysis/6OvKROSwBT2K4LSTiJ0tQf,279484,4
0.411,0.513,0,-10.215,0,0.0309,0.782,0.0183,0.0965,0.515,90.756,audio_features,48H6zt5pn5yyConIl2bOsi,spotify:track:48H6zt5pn5yyConIl2bOsi,https://api.spotify.com/v1/tracks/48H6zt5pn5yyConIl2bOsi,https://api.spotify.com/v1/audio-analysis/48H6zt5pn5yyConIl2bOsi,487706,4
0.694,0.629,5,-8.373,1,0.0286,0.548,0.044,0.0921,0.878,129.065,audio_features,0Myf4W5JXNYowLBf6yXATa,spotify:track:0Myf4W5JXNYowLBf6yXATa,https://api.spotify.com/v1/tracks/0Myf4W5JXNYowLBf6yXATa,https://api.spotify.com/v1/audio-analysis/0Myf4W5JXNYowLBf6yXATa,315559,4
0.636,0.546,2,-8.052,0,0.0384,0.764,0.0119,0.0607,0.679,126.709,audio_features,3CCMWghaEvCjUWcmylSfqQ,spotify:track:3CCMWghaEvCjUWcmylSfqQ,https://api.spotify.com/v1/tracks/3CCMWghaEvCjUWcmylSfqQ,https://api.spotify.com/v1/audio-analysis/3CCMWghaEvCjUWcmylSfqQ,468889,4
0.658,0.673,10,-5.11,1,0.0321,0.552,0,0.113,0.404,139.993,audio_features,7wwOA8Qoe5Qcbew2ikPeyn,spotify:track:7wwOA8Qoe5Qcbew2ikPeyn,https://api.spotify.com/v1/tracks/7wwOA8Qoe5Qcbew2ikPeyn,https://api.spotify.com/v1/audio-analysis/7wwOA8Qoe5Qcbew2ikPeyn,333579,4
0.699,0.761,2,-3.919,1,0.0394,0.399,0,0.116,0.907,151.934,audio_features,2beybT3S6RQCCmtOlFDVSP,spotify:track:2beybT3S6RQCCmtOlFDVSP,https://api.spotify.com/v1/tracks/2beybT3S6RQCCmtOlFDVSP,https://api.spotify.com/v1/audio-analysis/2beybT3S6RQCCmtOlFDVSP,205900,4
0.766,0.542,5,-5.926,1,0.0288,0.501,0,0.105,0.859,125.988,audio_features,2cD0jYAneU5BUplUPrrXPT,spotify:track:2cD0jYAneU5BUplUPrrXPT,https://api.spotify.com/v1/tracks/2cD0jYAneU5BUplUPrrXPT,https://api.spotify.com/v1/audio-analysis/2cD0jYAneU5BUplUPrrXPT,235447,4
0.684,0.557,10,-6.173,1,0.0277,0.518,0.00000106,0.109,0.6,130.002,audio_features,0tTW32Llm90r1CalXwu4Rp,spotify:track:0tTW32Llm90r1CalXwu4Rp,https://api.spotify.com/v1/tracks/0tTW32Llm90r1CalXwu4Rp,https://api.spotify.com/v1/audio-analysis/0tTW32Llm90r1CalXwu4Rp,267964,4
0.757,0.739,4,-4.85,0,0.0324,0.292,0,0.259,0.895,140.037,audio_features,0Do1ASN01Ki8tf9YVwXziz,spotify:track:0Do1ASN01Ki8tf9YVwXziz,https://api.spotify.com/v1/tracks/0Do1ASN01Ki8tf9YVwXziz,https://api.spotify.com/v1/audio-analysis/0Do1ASN01Ki8tf9YVwXziz,240441,4
0.432,0.77,4,-4.448,0,0.0295,0.474,0.0000212,0.104,0.81,142.469,audio_features,30X0CTSo2jlnXIBKyxVKUn,spotify:track:30X0CTSo2jlnXIBKyxVKUn,https://api.spotify.com/v1/tracks/30X0CTSo2jlnXIBKyxVKUn,https://api.spotify.com/v1/audio-analysis/30X0CTSo2jlnXIBKyxVKUn,332974,4
0.788,0.736,11,-4.872,0,0.0394,0.422,0,0.218,0.907,139.991,audio_features,6ZdBqH6B2jPIn2FFCd9jAt,spotify:track:6ZdBqH6B2jPIn2FFCd9jAt,https://api.spotify.com/v1/tracks/6ZdBqH6B2jPIn2FFCd9jAt,https://api.spotify.com/v1/audio-analysis/6ZdBqH6B2jPIn2FFCd9jAt,277873,4
0.751,0.781,2,-5.747,1,0.0373,0.576,0,0.196,0.564,140.044,audio_features,3C1Bs1UEIFVIP5kiRRDWUu,spotify:track:3C1Bs1UEIFVIP5kiRRDWUu,https://api.spotify.com/v1/tracks/3C1Bs1UEIFVIP5kiRRDWUu,https://api.spotify.com/v1/audio-analysis/3C1Bs1UEIFVIP5kiRRDWUu,278808,4
0.63,0.55,4,-6.041,0,0.0264,0.641,0.0000834,0.102,0.154,116.039,audio_features,0WPfg3WxbCB1hVBytDpSn3,spotify:track:0WPfg3WxbCB1hVBytDpSn3,https://api.spotify.com/v1/tracks/0WPfg3WxbCB1hVBytDpSn3,https://api.spotify.com/v1/audio-analysis/0WPfg3WxbCB1hVBytDpSn3,302938,4
0.712,0.787,0,-6.259,1,0.0313,0.168,0.000473,0.0841,0.906,146.022,audio_features,6N2NP96ns5ig0BBB9Mifh2,spotify:track:6N2NP96ns5ig0BBB9Mifh2,https://api.spotify.com/v1/tracks/6N2NP96ns5ig0BBB9Mifh2,https://api.spotify.com/v1/audio-analysis/6N2NP96ns5ig0BBB9Mifh2,297534,4
0.54,0.856,6,-5.444,1,0.041,0.194,0.00101,0.745,0.77,166.011,audio_features,48AocmAEFSkFePcRY6O9s4,spotify:track:48AocmAEFSkFePcRY6O9s4,https://api.spotify.com/v1/tracks/48AocmAEFSkFePcRY6O9s4,https://api.spotify.com/v1/audio-analysis/48AocmAEFSkFePcRY6O9s4,200964,4
0.7,0.778,9,-6.129,1,0.0283,0.112,0.0000231,0.135,0.82,139.992,audio_features,0Y7X9Oi6oiTEYTpw1nH5Au,spotify:track:0Y7X9Oi6oiTEYTpw1nH5Au,https://api.spotify.com/v1/tracks/0Y7X9Oi6oiTEYTpw1nH5Au,https://api.spotify.com/v1/audio-analysis/0Y7X9Oi6oiTEYTpw1nH5Au,243429,4
0.57,0.719,0,-6.551,1,0.0368,0.166,0.00000902,0.28,0.618,155.037,audio_features,4jNjEf57x71MU6MHrOIEGj,spotify:track:4jNjEf57x71MU6MHrOIEGj,https://api.spotify.com/v1/tracks/4jNjEf57x71MU6MHrOIEGj,https://api.spotify.com/v1/audio-analysis/4jNjEf57x71MU6MHrOIEGj,260129,4
0.746,0.764,0,-6.239,1,0.0339,0.198,0.00014,0.0666,0.841,139.981,audio_features,3QUzhCi74GSLkxi6lVm8JB,spotify:track:3QUzhCi74GSLkxi6lVm8JB,https://api.spotify.com/v1/tracks/3QUzhCi74GSLkxi6lVm8JB,https://api.spotify.com/v1/audio-analysis/3QUzhCi74GSLkxi6lVm8JB,318857,4
0.703,0.776,0,-5.827,1,0.0273,0.0612,0.00000205,0.3,0.682,127.088,audio_features,7KsGtvt25VnWdD38XasjTQ,spotify:track:7KsGtvt25VnWdD38XasjTQ,https://api.spotify.com/v1/tracks/7KsGtvt25VnWdD38XasjTQ,https://api.spotify.com/v1/audio-analysis/7KsGtvt25VnWdD38XasjTQ,224882,4
0.645,0.658,0,-6.258,1,0.0377,0.124,0.00000412,0.0721,0.954,150.051,audio_features,70sHobfQ5OscUVUkH9wUkM,spotify:track:70sHobfQ5OscUVUkH9wUkM,https://api.spotify.com/v1/tracks/70sHobfQ5OscUVUkH9wUkM,https://api.spotify.com/v1/audio-analysis/70sHobfQ5OscUVUkH9wUkM,300800,4
0.611,0.653,4,-6.824,0,0.0395,0.369,0.000664,0.147,0.399,150.035,audio_features,0W8ompovgL3l419gmpB9E5,spotify:track:0W8ompovgL3l419gmpB9E5,https://api.spotify.com/v1/tracks/0W8ompovgL3l419gmpB9E5,https://api.spotify.com/v1/audio-analysis/0W8ompovgL3l419gmpB9E5,262400,4
0.62,0.689,5,-6.567,1,0.0322,0.32,0.0000719,0.123,0.479,139.994,audio_features,4iDNCdGbch5VEgAWd88PCW,spotify:track:4iDNCdGbch5VEgAWd88PCW,https://api.spotify.com/v1/tracks/4iDNCdGbch5VEgAWd88PCW,https://api.spotify.com/v1/audio-analysis/4iDNCdGbch5VEgAWd88PCW,351429,4
0.643,0.833,9,-5.992,1,0.0313,0.367,0.000028,0.0801,0.821,154.969,audio_features,0LYD3BnfnOI6dOGj0YK4mH,spotify:track:0LYD3BnfnOI6dOGj0YK4mH,https://api.spotify.com/v1/tracks/0LYD3BnfnOI6dOGj0YK4mH,https://api.spotify.com/v1/audio-analysis/0LYD3BnfnOI6dOGj0YK4mH,334452,4
0.718,0.889,7,-3.855,0,0.0289,0.0989,0.0249,0.0996,0.884,135.029,audio_features,4Gu1rpSu7LEWZSKdWVz7TV,spotify:track:4Gu1rpSu7LEWZSKdWVz7TV,https://api.spotify.com/v1/tracks/4Gu1rpSu7LEWZSKdWVz7TV,https://api.spotify.com/v1/audio-analysis/4Gu1rpSu7LEWZSKdWVz7TV,293306,4
0.694,0.848,1,-3.809,0,0.0301,0.0336,0.0214,0.0421,0.884,138.016,audio_features,2FyCOoqIucg3YDw6Bs8rhv,spotify:track:2FyCOoqIucg3YDw6Bs8rhv,https://api.spotify.com/v1/tracks/2FyCOoqIucg3YDw6Bs8rhv,https://api.spotify.com/v1/audio-analysis/2FyCOoqIucg3YDw6Bs8rhv,315136,4
0.646,0.836,4,-3.751,0,0.0259,0.0273,0.000852,0.139,0.717,135.044,audio_features,4cpSiWQYvMe9LnCk8otxcQ,spotify:track:4cpSiWQYvMe9LnCk8otxcQ,https://api.spotify.com/v1/tracks/4cpSiWQYvMe9LnCk8otxcQ,https://api.spotify.com/v1/audio-analysis/4cpSiWQYvMe9LnCk8otxcQ,304435,4
0.74,0.853,2,-3.651,1,0.0289,0.0499,0.0112,0.0798,0.733,133.989,audio_features,3sR4l1LbkLfExKqVUtci2e,spotify:track:3sR4l1LbkLfExKqVUtci2e,https://api.spotify.com/v1/tracks/3sR4l1LbkLfExKqVUtci2e,https://api.spotify.com/v1/audio-analysis/3sR4l1LbkLfExKqVUtci2e,255981,4
0.7,0.849,2,-4.448,0,0.0264,0.0822,0.00097,0.102,0.701,135.011,audio_features,5fmawyOISH8kL5wMbbIZKL,spotify:track:5fmawyOISH8kL5wMbbIZKL,https://api.spotify.com/v1/tracks/5fmawyOISH8kL5wMbbIZKL,https://api.spotify.com/v1/audio-analysis/5fmawyOISH8kL5wMbbIZKL,311293,4
0.742,0.824,2,-3.858,1,0.0283,0.0781,0.000835,0.096,0.721,135.014,audio_features,2A7JPsrlqZmwqp4DHL6xpE,spotify:track:2A7JPsrlqZmwqp4DHL6xpE,https://api.spotify.com/v1/tracks/2A7JPsrlqZmwqp4DHL6xpE,https://api.spotify.com/v1/audio-analysis/2A7JPsrlqZmwqp4DHL6xpE,280824,4
0.675,0.826,11,-4.499,0,0.0269,0.0124,0.000253,0.332,0.782,138.052,audio_features,7IgHQctyOd74Dn1hi7Kbul,spotify:track:7IgHQctyOd74Dn1hi7Kbul,https://api.spotify.com/v1/tracks/7IgHQctyOd74Dn1hi7Kbul,https://api.spotify.com/v1/audio-analysis/7IgHQctyOd74Dn1hi7Kbul,274889,4
0.663,0.877,5,-4.032,1,0.0264,0.0223,0.000117,0.155,0.512,133.008,audio_features,7hLuNgfmDd9twHIfANeg9C,spotify:track:7hLuNgfmDd9twHIfANeg9C,https://api.spotify.com/v1/tracks/7hLuNgfmDd9twHIfANeg9C,https://api.spotify.com/v1/audio-analysis/7hLuNgfmDd9twHIfANeg9C,297132,4
0.671,0.843,0,-4.636,1,0.0265,0.0279,0.00245,0.086,0.643,133.003,audio_features,0i9KtvYAfGYYikRMHIa0mV,spotify:track:0i9KtvYAfGYYikRMHIa0mV,https://api.spotify.com/v1/tracks/0i9KtvYAfGYYikRMHIa0mV,https://api.spotify.com/v1/audio-analysis/0i9KtvYAfGYYikRMHIa0mV,334887,4
0.646,0.874,2,-4.309,1,0.026,0.0262,0.00133,0.19,0.79,136.009,audio_features,5TnmDUSaUSJ85pQvG4IBG1,spotify:track:5TnmDUSaUSJ85pQvG4IBG1,https://api.spotify.com/v1/tracks/5TnmDUSaUSJ85pQvG4IBG1,https://api.spotify.com/v1/audio-analysis/5TnmDUSaUSJ85pQvG4IBG1,296041,4
0.724,0.848,4,-4.243,0,0.0271,0.153,0.00307,0.357,0.727,135.031,audio_features,4lTsisXbIqg1kIQmVbmXhw,spotify:track:4lTsisXbIqg1kIQmVbmXhw,https://api.spotify.com/v1/tracks/4lTsisXbIqg1kIQmVbmXhw,https://api.spotify.com/v1/audio-analysis/4lTsisXbIqg1kIQmVbmXhw,256683,4
0.705,0.809,5,-4.632,1,0.0262,0.0268,0,0.27,0.655,133.024,audio_features,1mrwsG4ZAOvZN021cmfOzF,spotify:track:1mrwsG4ZAOvZN021cmfOzF,https://api.spotify.com/v1/tracks/1mrwsG4ZAOvZN021cmfOzF,https://api.spotify.com/v1/audio-analysis/1mrwsG4ZAOvZN021cmfOzF,255237,4
0.549,0.787,6,-4.006,0,0.0523,0.335,0,0.683,0.808,154.729,audio_features,5YwXqvNq9oRWhku984OLGB,spotify:track:5YwXqvNq9oRWhku984OLGB,https://api.spotify.com/v1/tracks/5YwXqvNq9oRWhku984OLGB,https://api.spotify.com/v1/audio-analysis/5YwXqvNq9oRWhku984OLGB,216294,4
0.518,0.81,4,-5.546,1,0.04,0.241,0.00000265,0.378,0.783,147.135,audio_features,5I9c7jsTwKgYQ2zQl8WoFL,spotify:track:5I9c7jsTwKgYQ2zQl8WoFL,https://api.spotify.com/v1/tracks/5I9c7jsTwKgYQ2zQl8WoFL,https://api.spotify.com/v1/audio-analysis/5I9c7jsTwKgYQ2zQl8WoFL,250625,4
0.603,0.738,2,-5.351,1,0.0378,0.371,0.00000134,0.303,0.596,144.752,audio_features,33nWpH55vFHsCAl3mK2ae9,spotify:track:33nWpH55vFHsCAl3mK2ae9,https://api.spotify.com/v1/tracks/33nWpH55vFHsCAl3mK2ae9,https://api.spotify.com/v1/audio-analysis/33nWpH55vFHsCAl3mK2ae9,282494,4
0.502,0.786,2,-4.439,1,0.0589,0.559,0,0.0973,0.773,150.315,audio_features,38ayvHgzTYvg6rgIBrcWpV,spotify:track:38ayvHgzTYvg6rgIBrcWpV,https://api.spotify.com/v1/tracks/38ayvHgzTYvg6rgIBrcWpV,https://api.spotify.com/v1/audio-analysis/38ayvHgzTYvg6rgIBrcWpV,234405,4
0.458,0.77,2,-6.062,1,0.0728,0.42,0,0.202,0.653,151.574,audio_features,2iPCevL5vhZ4qC3RD8O7aI,spotify:track:2iPCevL5vhZ4qC3RD8O7aI,https://api.spotify.com/v1/tracks/2iPCevL5vhZ4qC3RD8O7aI,https://api.spotify.com/v1/audio-analysis/2iPCevL5vhZ4qC3RD8O7aI,384337,4
0.349,0.81,6,-4.551,0,0.0393,0.555,0.0000949,0.123,0.49,152.626,audio_features,14u4oE8ux1sGsv9feNvMVE,spotify:track:14u4oE8ux1sGsv9feNvMVE,https://api.spotify.com/v1/tracks/14u4oE8ux1sGsv9feNvMVE,https://api.spotify.com/v1/audio-analysis/14u4oE8ux1sGsv9feNvMVE,273345,4
0.377,0.736,11,-4.612,0,0.0361,0.394,0,0.182,0.706,150.371,audio_features,6B8AD7iWGcxHxKELaE68EE,spotify:track:6B8AD7iWGcxHxKELaE68EE,https://api.spotify.com/v1/tracks/6B8AD7iWGcxHxKELaE68EE,https://api.spotify.com/v1/audio-analysis/6B8AD7iWGcxHxKELaE68EE,245017,4
0.744,0.697,9,-5.68,0,0.03,0.497,0.00631,0.307,0.521,135.061,audio_features,1u7fkTe3xXKiZh4YzRxFqN,spotify:track:1u7fkTe3xXKiZh4YzRxFqN,https://api.spotify.com/v1/tracks/1u7fkTe3xXKiZh4YzRxFqN,https://api.spotify.com/v1/audio-analysis/1u7fkTe3xXKiZh4YzRxFqN,303360,4
0.7,0.751,11,-5.721,1,0.0296,0.466,0.000262,0.134,0.883,139.996,audio_features,00J0i4ALymflel6YmkQRZT,spotify:track:00J0i4ALymflel6YmkQRZT,https://api.spotify.com/v1/tracks/00J0i4ALymflel6YmkQRZT,https://api.spotify.com/v1/audio-analysis/00J0i4ALymflel6YmkQRZT,262304,4
0.699,0.7,7,-5.636,0,0.0262,0.27,0.000418,0.0971,0.439,130.049,audio_features,46sj9ZMIHjD8ePZBLRDN3H,spotify:track:46sj9ZMIHjD8ePZBLRDN3H,https://api.spotify.com/v1/tracks/46sj9ZMIHjD8ePZBLRDN3H,https://api.spotify.com/v1/audio-analysis/46sj9ZMIHjD8ePZBLRDN3H,317888,4
0.842,0.821,2,-5.419,0,0.0363,0.35,0.0000177,0.372,0.753,129.988,audio_features,3b5n8IZARoR1bmTbyQd5Gh,spotify:track:3b5n8IZARoR1bmTbyQd5Gh,https://api.spotify.com/v1/tracks/3b5n8IZARoR1bmTbyQd5Gh,https://api.spotify.com/v1/audio-analysis/3b5n8IZARoR1bmTbyQd5Gh,245760,4
0.708,0.74,0,-5.786,1,0.0265,0.217,0.00176,0.172,0.58,137.073,audio_features,0QfsFIuvkXgpos3CsFCz1n,spotify:track:0QfsFIuvkXgpos3CsFCz1n,https://api.spotify.com/v1/tracks/0QfsFIuvkXgpos3CsFCz1n,https://api.spotify.com/v1/audio-analysis/0QfsFIuvkXgpos3CsFCz1n,376320,4
0.736,0.733,11,-6.388,0,0.0274,0.402,0.00647,0.156,0.574,135.018,audio_features,2hHBnJxPU0HBgnmEsbE0n9,spotify:track:2hHBnJxPU0HBgnmEsbE0n9,https://api.spotify.com/v1/tracks/2hHBnJxPU0HBgnmEsbE0n9,https://api.spotify.com/v1/audio-analysis/2hHBnJxPU0HBgnmEsbE0n9,401376,4
0.769,0.744,9,-6.102,1,0.0267,0.441,0.00164,0.118,0.436,130.073,audio_features,6iLSo7tUVrkFQ4hkA1iWqa,spotify:track:6iLSo7tUVrkFQ4hkA1iWqa,https://api.spotify.com/v1/tracks/6iLSo7tUVrkFQ4hkA1iWqa,https://api.spotify.com/v1/audio-analysis/6iLSo7tUVrkFQ4hkA1iWqa,224576,4
0.762,0.677,7,-5.753,0,0.0333,0.344,0.00000794,0.0944,0.462,130.016,audio_features,0ZdBoQgWcPgs8Unm5Yz1yn,spotify:track:0ZdBoQgWcPgs8Unm5Yz1yn,https://api.spotify.com/v1/tracks/0ZdBoQgWcPgs8Unm5Yz1yn,https://api.spotify.com/v1/audio-analysis/0ZdBoQgWcPgs8Unm5Yz1yn,210368,4
0.727,0.721,2,-5.049,0,0.0265,0.55,0.00145,0.205,0.389,135.016,audio_features,3ocyQj79sWj6JMjqjPXdgt,spotify:track:3ocyQj79sWj6JMjqjPXdgt,https://api.spotify.com/v1/tracks/3ocyQj79sWj6JMjqjPXdgt,https://api.spotify.com/v1/audio-analysis/3ocyQj79sWj6JMjqjPXdgt,387840,4
0.708,0.752,7,-5.575,0,0.0288,0.467,0.00466,0.0758,0.801,137.033,audio_features,0tgDswjdeBgcA3gLdIYuEx,spotify:track:0tgDswjdeBgcA3gLdIYuEx,https://api.spotify.com/v1/tracks/0tgDswjdeBgcA3gLdIYuEx,https://api.spotify.com/v1/audio-analysis/0tgDswjdeBgcA3gLdIYuEx,286176,4
0.696,0.759,4,-5.2,0,0.0271,0.127,0.0032,0.14,0.669,133.032,audio_features,416c8FHZWh9AW2nV2w1rUm,spotify:track:416c8FHZWh9AW2nV2w1rUm,https://api.spotify.com/v1/tracks/416c8FHZWh9AW2nV2w1rUm,https://api.spotify.com/v1/audio-analysis/416c8FHZWh9AW2nV2w1rUm,313440,4
0.569,0.775,2,-5.129,1,0.0279,0.423,0.0129,0.128,0.764,154.997,audio_features,1ZW2eeNMXpRBsUoYPOv6dA,spotify:track:1ZW2eeNMXpRBsUoYPOv6dA,https://api.spotify.com/v1/tracks/1ZW2eeNMXpRBsUoYPOv6dA,https://api.spotify.com/v1/audio-analysis/1ZW2eeNMXpRBsUoYPOv6dA,279424,4
0.741,0.742,2,-4.991,1,0.042,0.622,0,0.49,0.754,140.062,audio_features,6O03nETOPNczAgkHvE6ezv,spotify:track:6O03nETOPNczAgkHvE6ezv,https://api.spotify.com/v1/tracks/6O03nETOPNczAgkHvE6ezv,https://api.spotify.com/v1/audio-analysis/6O03nETOPNczAgkHvE6ezv,277203,4
0.684,0.635,10,-5.653,1,0.0292,0.593,0,0.153,0.523,139.958,audio_features,5uBA2yuyBXhStZzg9x7oyV,spotify:track:5uBA2yuyBXhStZzg9x7oyV,https://api.spotify.com/v1/tracks/5uBA2yuyBXhStZzg9x7oyV,https://api.spotify.com/v1/audio-analysis/5uBA2yuyBXhStZzg9x7oyV,332704,4
0.704,0.543,10,-6.083,1,0.0277,0.603,0,0.114,0.622,129.989,audio_features,78EW3SrcVYB3sL8vM9Rfsj,spotify:track:78EW3SrcVYB3sL8vM9Rfsj,https://api.spotify.com/v1/tracks/78EW3SrcVYB3sL8vM9Rfsj,https://api.spotify.com/v1/audio-analysis/78EW3SrcVYB3sL8vM9Rfsj,269869,4
0.669,0.755,11,-3.645,0,0.0333,0.522,0,0.34,0.676,145.028,audio_features,32lMqetvUlhCW0iU5yRsth,spotify:track:32lMqetvUlhCW0iU5yRsth,https://api.spotify.com/v1/tracks/32lMqetvUlhCW0iU5yRsth,https://api.spotify.com/v1/audio-analysis/32lMqetvUlhCW0iU5yRsth,286577,4
0.799,0.715,11,-4.818,0,0.0374,0.535,0,0.335,0.932,139.985,audio_features,3erka4XcIf9pxhBTB313aL,spotify:track:3erka4XcIf9pxhBTB313aL,https://api.spotify.com/v1/tracks/3erka4XcIf9pxhBTB313aL,https://api.spotify.com/v1/audio-analysis/3erka4XcIf9pxhBTB313aL,279237,4
0.732,0.757,4,-4.707,1,0.0381,0.555,0,0.401,0.773,139.957,audio_features,2vmYxdDbqOkAcpjsMVx0fz,spotify:track:2vmYxdDbqOkAcpjsMVx0fz,https://api.spotify.com/v1/tracks/2vmYxdDbqOkAcpjsMVx0fz,https://api.spotify.com/v1/audio-analysis/2vmYxdDbqOkAcpjsMVx0fz,310564,4
0.789,0.666,5,-6.615,1,0.0305,0.513,0,0.115,0.612,130.007,audio_features,68bpWRnewfUXhEXQ43tvge,spotify:track:68bpWRnewfUXhEXQ43tvge,https://api.spotify.com/v1/tracks/68bpWRnewfUXhEXQ43tvge,https://api.spotify.com/v1/audio-analysis/68bpWRnewfUXhEXQ43tvge,329904,4
0.601,0.825,5,-4.157,0,0.0335,0.376,0,0.289,0.416,139.94,audio_features,3oRY0b6QVhKQ2BpYWAwzbf,spotify:track:3oRY0b6QVhKQ2BpYWAwzbf,https://api.spotify.com/v1/tracks/3oRY0b6QVhKQ2BpYWAwzbf,https://api.spotify.com/v1/audio-analysis/3oRY0b6QVhKQ2BpYWAwzbf,311967,4
0.738,0.739,2,-4.698,1,0.0402,0.657,0,0.113,0.747,142.081,audio_features,5u28D4873pBoLydjW0bvyV,spotify:track:5u28D4873pBoLydjW0bvyV,https://api.spotify.com/v1/tracks/5u28D4873pBoLydjW0bvyV,https://api.spotify.com/v1/audio-analysis/5u28D4873pBoLydjW0bvyV,375911,4
0.757,0.667,5,-5.269,0,0.036,0.506,0,0.398,0.621,124.962,audio_features,7lZo5sXtuEBs2I5v6tq2K1,spotify:track:7lZo5sXtuEBs2I5v6tq2K1,https://api.spotify.com/v1/tracks/7lZo5sXtuEBs2I5v6tq2K1,https://api.spotify.com/v1/audio-analysis/7lZo5sXtuEBs2I5v6tq2K1,271500,4
0.524,0.906,2,-4.411,0,0.0712,0.208,0.000501,0.282,0.671,171.831,audio_features,4BhCG9SAA2UoHOwABu0p4Z,spotify:track:4BhCG9SAA2UoHOwABu0p4Z,https://api.spotify.com/v1/tracks/4BhCG9SAA2UoHOwABu0p4Z,https://api.spotify.com/v1/audio-analysis/4BhCG9SAA2UoHOwABu0p4Z,274913,4
0.544,0.894,9,-5.197,1,0.0361,0.0528,0.000397,0.0791,0.67,182.025,audio_features,6pvsr1duOqvMCLe1bm7klp,spotify:track:6pvsr1duOqvMCLe1bm7klp,https://api.spotify.com/v1/tracks/6pvsr1duOqvMCLe1bm7klp,https://api.spotify.com/v1/audio-analysis/6pvsr1duOqvMCLe1bm7klp,304666,4
0.577,0.963,6,-5.417,0,0.0631,0.214,0.0246,0.122,0.835,176.956,audio_features,0CT3aT0W8TWl92cgQm9zML,spotify:track:0CT3aT0W8TWl92cgQm9zML,https://api.spotify.com/v1/tracks/0CT3aT0W8TWl92cgQm9zML,https://api.spotify.com/v1/audio-analysis/0CT3aT0W8TWl92cgQm9zML,248163,4
0.501,0.936,4,-4.823,0,0.037,0.0691,0.00196,0.31,0.705,175.935,audio_features,07OhUgKg7msvazDp5xDuwq,spotify:track:07OhUgKg7msvazDp5xDuwq,https://api.spotify.com/v1/tracks/07OhUgKg7msvazDp5xDuwq,https://api.spotify.com/v1/audio-analysis/07OhUgKg7msvazDp5xDuwq,350485,4
0.642,0.943,6,-5.219,1,0.044,0.11,0.0238,0.369,0.847,150.093,audio_features,56FuIy5XBVYTn609vwereg,spotify:track:56FuIy5XBVYTn609vwereg,https://api.spotify.com/v1/tracks/56FuIy5XBVYTn609vwereg,https://api.spotify.com/v1/audio-analysis/56FuIy5XBVYTn609vwereg,312033,4
0.509,0.965,7,-5.894,0,0.0345,0.2,0.0148,0.311,0.855,167.976,audio_features,1hpNYAkkqKK0oVKm7crAlt,spotify:track:1hpNYAkkqKK0oVKm7crAlt,https://api.spotify.com/v1/tracks/1hpNYAkkqKK0oVKm7crAlt,https://api.spotify.com/v1/audio-analysis/1hpNYAkkqKK0oVKm7crAlt,260049,4
0.495,0.933,7,-5.048,0,0.0438,0.0077,0.00709,0.123,0.591,186.997,audio_features,1tfcf5vA3PtHseFpyEqMa0,spotify:track:1tfcf5vA3PtHseFpyEqMa0,https://api.spotify.com/v1/tracks/1tfcf5vA3PtHseFpyEqMa0,https://api.spotify.com/v1/audio-analysis/1tfcf5vA3PtHseFpyEqMa0,306782,4
